date,vessel,year,base_rate,true_rate,true_delta,pred_delta,tuned_thresh,decision,retained,dir_correct,cost_spot,cost_ficos,net_savings
2021-10-18,panamax,2021,38388.0,38546.0,158.0,190.37097059017,-64.28571428571428,SPOT_INDEX,False,True,767760.0,767760.0,0.0
2021-10-19,panamax,2021,38546.0,38738.0,192.0,619.4693535825272,-64.28571428571428,SPOT_INDEX,False,True,770920.0,770920.0,0.0
2021-10-20,panamax,2021,38738.0,39410.0,672.0,658.1023649208795,-64.28571428571428,SPOT_INDEX,False,True,774760.0,774760.0,0.0
2021-10-21,panamax,2021,39410.0,39686.0,276.0,152.29401464604297,-64.28571428571428,SPOT_INDEX,False,True,788200.0,788200.0,0.0
2021-10-22,panamax,2021,39686.0,39782.0,96.0,213.75557640035603,-64.28571428571428,SPOT_INDEX,False,True,793720.0,793720.0,0.0
2021-10-25,panamax,2021,39782.0,39733.0,-49.0,285.5573594622731,-64.28571428571428,SPOT_INDEX,False,False,795640.0,795640.0,0.0
2021-10-26,panamax,2021,39733.0,39172.0,-561.0,-23.157973415100436,-64.28571428571428,SPOT_INDEX,False,True,794660.0,794660.0,0.0
2021-10-27,panamax,2021,39172.0,37885.0,-1287.0,-326.72881702024773,-64.28571428571428,WAIT,True,True,783440.0,760200.0,23240.0
2021-10-28,panamax,2021,37885.0,36768.0,-1117.0,165.15325934432957,-64.28571428571428,SPOT_INDEX,False,False,757700.0,757700.0,0.0
2021-10-29,panamax,2021,36768.0,35822.0,-946.0,238.35209528357146,-64.28571428571428,SPOT_INDEX,False,False,735360.0,735360.0,0.0
2021-11-01,panamax,2021,35822.0,34292.0,-1530.0,221.0614994916731,-64.28571428571428,SPOT_INDEX,False,False,716440.0,716440.0,0.0
2021-11-02,panamax,2021,34292.0,30363.0,-3929.0,727.0769564032714,-64.28571428571428,SPOT_INDEX,False,False,685840.0,685840.0,0.0
2021-11-03,panamax,2021,30363.0,27634.0,-2729.0,744.8349564032715,-64.28571428571428,SPOT_INDEX,False,False,607260.0,607260.0,0.0
2021-11-04,panamax,2021,27634.0,26929.0,-705.0,744.8349564032715,-64.28571428571428,SPOT_INDEX,False,False,552680.0,552680.0,0.0
2021-11-05,panamax,2021,26929.0,26692.0,-237.0,817.2783655424099,-64.28571428571428,SPOT_INDEX,False,False,538580.0,538580.0,0.0
2021-11-08,panamax,2021,26692.0,26426.0,-266.0,647.2747102727471,-64.28571428571428,SPOT_INDEX,False,False,533840.0,533840.0,0.0
2021-11-09,panamax,2021,26426.0,26809.0,383.0,675.4076943503115,-64.28571428571428,SPOT_INDEX,False,True,528520.0,528520.0,0.0
2021-11-10,panamax,2021,26809.0,26799.0,-10.0,1349.7410478924392,-64.28571428571428,SPOT_INDEX,False,False,536180.0,536180.0,0.0
2021-11-11,panamax,2021,26799.0,26668.0,-131.0,586.9721761706113,-64.28571428571428,SPOT_INDEX,False,False,535980.0,535980.0,0.0
2021-11-12,panamax,2021,26668.0,26444.0,-224.0,-258.11815285044014,-64.28571428571428,WAIT,True,True,533360.0,531380.0,1980.0
2021-11-15,panamax,2021,26444.0,25513.0,-931.0,-249.2910777142579,-64.28571428571428,WAIT,True,True,528880.0,512760.0,16120.0
2021-11-16,panamax,2021,25513.0,24059.0,-1454.0,-77.61437057816393,-64.28571428571428,WAIT,True,True,510260.0,483680.0,26580.0
2021-11-17,panamax,2021,24059.0,22450.0,-1609.0,-81.94392877129847,-64.28571428571428,WAIT,True,True,481180.0,451500.0,29680.0
2021-11-18,panamax,2021,22450.0,21710.0,-740.0,-30.519227255313773,-64.28571428571428,SPOT_INDEX,False,True,449000.0,449000.0,0.0
2021-11-19,panamax,2021,21710.0,21494.0,-216.0,420.5733960702839,-64.28571428571428,SPOT_INDEX,False,False,434200.0,434200.0,0.0
2021-11-22,panamax,2021,21494.0,21514.0,20.0,291.051704161445,-64.28571428571428,SPOT_INDEX,False,True,429880.0,429880.0,0.0
2021-11-23,panamax,2021,21514.0,21679.0,165.0,712.8700227077913,-64.28571428571428,SPOT_INDEX,False,True,430280.0,430280.0,0.0
2021-11-24,panamax,2021,21679.0,21818.0,139.0,734.9827293669426,-64.28571428571428,SPOT_INDEX,False,True,433580.0,433580.0,0.0
2021-11-25,panamax,2021,21818.0,22392.0,574.0,80.4126726388719,-64.28571428571428,SPOT_INDEX,False,True,436360.0,436360.0,0.0
2021-11-26,panamax,2021,22392.0,23198.0,806.0,169.9483417846647,-64.28571428571428,SPOT_INDEX,False,True,447840.0,447840.0,0.0
2021-11-29,panamax,2021,23198.0,23694.0,496.0,276.75766783612886,-64.28571428571428,SPOT_INDEX,False,True,463960.0,463960.0,0.0
2021-11-30,panamax,2021,23694.0,24760.0,1066.0,246.662389691597,-64.28571428571428,SPOT_INDEX,False,True,473880.0,473880.0,0.0
2021-12-01,panamax,2021,24760.0,25506.0,746.0,331.0414550028859,-64.28571428571428,SPOT_INDEX,False,True,495200.0,495200.0,0.0
2021-12-02,panamax,2021,25506.0,26398.0,892.0,256.7506926059175,-64.28571428571428,SPOT_INDEX,False,True,510120.0,510120.0,0.0
2021-12-03,panamax,2021,26398.0,26807.0,409.0,258.9670232886176,-64.28571428571428,SPOT_INDEX,False,True,527960.0,527960.0,0.0
2021-12-06,panamax,2021,26807.0,27495.0,688.0,262.6783891343762,-64.28571428571428,SPOT_INDEX,False,True,536140.0,536140.0,0.0
2021-12-07,panamax,2021,27495.0,27809.0,314.0,344.2665129409825,-64.28571428571428,SPOT_INDEX,False,True,549900.0,549900.0,0.0
2021-12-08,panamax,2021,27809.0,27622.0,-187.0,343.47072719917463,-64.28571428571428,SPOT_INDEX,False,False,556180.0,556180.0,0.0
2021-12-09,panamax,2021,27622.0,27480.0,-142.0,-168.4207090281477,-64.28571428571428,WAIT,True,True,552440.0,552100.0,340.0
2021-12-10,panamax,2021,27480.0,27009.0,-471.0,-121.67339526914215,-64.28571428571428,WAIT,True,True,549600.0,542680.0,6920.0
2021-12-13,panamax,2021,27009.0,26578.0,-431.0,-159.7716220679875,-64.28571428571428,WAIT,True,True,540180.0,534060.0,6120.0
2021-12-14,panamax,2021,26578.0,26032.0,-546.0,-142.280586658273,-64.28571428571428,WAIT,True,True,531560.0,523140.0,8420.0
2021-12-15,panamax,2021,26032.0,25381.0,-651.0,-286.40825769669715,-64.28571428571428,WAIT,True,True,520640.0,510120.0,10520.0
2021-12-16,panamax,2021,25381.0,24130.0,-1251.0,-239.16562142138616,-64.28571428571428,WAIT,True,True,507620.0,485100.0,22520.0
2021-12-17,panamax,2021,24130.0,23342.0,-788.0,188.65707217301846,-64.28571428571428,SPOT_INDEX,False,False,482600.0,482600.0,0.0
2021-12-20,panamax,2021,23342.0,22964.0,-378.0,317.5418760556412,-64.28571428571428,SPOT_INDEX,False,False,466840.0,466840.0,0.0
2021-12-21,panamax,2021,22964.0,22678.0,-286.0,223.34193222651368,-64.28571428571428,SPOT_INDEX,False,False,459280.0,459280.0,0.0
2021-12-22,panamax,2021,22678.0,22780.0,102.0,237.0151682825676,-64.28571428571428,SPOT_INDEX,False,True,453560.0,453560.0,0.0
2021-12-23,panamax,2021,22780.0,22946.0,166.0,679.6802739766472,-64.28571428571428,SPOT_INDEX,False,True,455600.0,455600.0,0.0
2021-12-24,panamax,2021,22946.0,25054.0,2108.0,206.96410799815393,-64.28571428571428,SPOT_INDEX,False,True,458920.0,458920.0,0.0
2021-01-05,supramax,2021,11019.0,10981.0,-38.0,-174.5984826138599,-300.0,SPOT_INDEX,False,True,220380.0,220380.0,0.0
2021-01-06,supramax,2021,10981.0,11090.0,109.0,-39.208763838579095,-300.0,SPOT_INDEX,False,False,219620.0,219620.0,0.0
2021-01-07,supramax,2021,11090.0,11121.0,31.0,76.29178894929284,-300.0,SPOT_INDEX,False,True,221800.0,221800.0,0.0
2021-01-08,supramax,2021,11121.0,11215.0,94.0,46.62618885977157,-300.0,SPOT_INDEX,False,True,222420.0,222420.0,0.0
2021-01-11,supramax,2021,11215.0,11380.0,165.0,95.69833170790193,-300.0,SPOT_INDEX,False,True,224300.0,224300.0,0.0
2021-01-12,supramax,2021,11380.0,11572.0,192.0,164.06298773135387,-300.0,SPOT_INDEX,False,True,227600.0,227600.0,0.0
2021-01-13,supramax,2021,11572.0,11613.0,41.0,164.04851254689348,-300.0,SPOT_INDEX,False,True,231440.0,231440.0,0.0
2021-01-14,supramax,2021,11613.0,11712.0,99.0,94.34987094598453,-300.0,SPOT_INDEX,False,True,232260.0,232260.0,0.0
2021-01-15,supramax,2021,11712.0,11903.0,191.0,109.56785341861931,-300.0,SPOT_INDEX,False,True,234240.0,234240.0,0.0
2021-01-18,supramax,2021,11903.0,12111.0,208.0,102.06486366396133,-300.0,SPOT_INDEX,False,True,238060.0,238060.0,0.0
2021-01-19,supramax,2021,12111.0,12168.0,57.0,94.93772803326321,-300.0,SPOT_INDEX,False,True,242220.0,242220.0,0.0
2021-01-20,supramax,2021,12168.0,12498.0,330.0,56.49547481634832,-300.0,SPOT_INDEX,False,True,243360.0,243360.0,0.0
2021-01-21,supramax,2021,12498.0,12651.0,153.0,101.79971408091168,-300.0,SPOT_INDEX,False,True,249960.0,249960.0,0.0
2021-01-22,supramax,2021,12651.0,12680.0,29.0,80.90000571019314,-300.0,SPOT_INDEX,False,True,253020.0,253020.0,0.0
2021-01-25,supramax,2021,12680.0,12806.0,126.0,29.541438534617605,-300.0,SPOT_INDEX,False,True,253600.0,253600.0,0.0
2021-01-26,supramax,2021,12806.0,12838.0,32.0,104.875495964607,-300.0,SPOT_INDEX,False,True,256120.0,256120.0,0.0
2021-01-27,supramax,2021,12838.0,12792.0,-46.0,21.62649917065122,-300.0,SPOT_INDEX,False,False,256760.0,256760.0,0.0
2021-01-28,supramax,2021,12792.0,12752.0,-40.0,-47.71403128478304,-300.0,SPOT_INDEX,False,True,255840.0,255840.0,0.0
2021-01-29,supramax,2021,12752.0,12711.0,-41.0,-56.060422506617996,-300.0,SPOT_INDEX,False,True,255040.0,255040.0,0.0
2021-02-01,supramax,2021,12711.0,12614.0,-97.0,-40.07047179641253,-300.0,SPOT_INDEX,False,True,254220.0,254220.0,0.0
2021-02-02,supramax,2021,12614.0,12585.0,-29.0,-185.1316206443471,-300.0,SPOT_INDEX,False,True,252280.0,252280.0,0.0
2021-02-03,supramax,2021,12585.0,12575.0,-10.0,-147.66695642268644,-300.0,SPOT_INDEX,False,True,251700.0,251700.0,0.0
2021-02-04,supramax,2021,12575.0,12561.0,-14.0,-42.97897272943041,-300.0,SPOT_INDEX,False,True,251500.0,251500.0,0.0
2021-02-05,supramax,2021,12561.0,12601.0,40.0,-56.28890237809137,-300.0,SPOT_INDEX,False,False,251220.0,251220.0,0.0
2021-02-08,supramax,2021,12601.0,12629.0,28.0,52.92396714772183,-300.0,SPOT_INDEX,False,True,252020.0,252020.0,0.0
2021-02-09,supramax,2021,12629.0,12701.0,72.0,0.8990700927818736,-300.0,SPOT_INDEX,False,True,252580.0,252580.0,0.0
2021-02-10,supramax,2021,12701.0,12905.0,204.0,60.30128696078172,-300.0,SPOT_INDEX,False,True,254020.0,254020.0,0.0
2021-02-15,supramax,2021,12905.0,13004.0,99.0,134.43739998380363,-300.0,SPOT_INDEX,False,True,258100.0,258100.0,0.0
2021-02-16,supramax,2021,13004.0,13635.0,631.0,106.0706907725805,-300.0,SPOT_INDEX,False,True,260080.0,260080.0,0.0
2021-02-17,supramax,2021,13635.0,15049.0,1414.0,168.08564987677593,-300.0,SPOT_INDEX,False,True,272700.0,272700.0,0.0
2021-02-18,supramax,2021,15049.0,15867.0,818.0,188.950901339999,-300.0,SPOT_INDEX,False,True,300980.0,300980.0,0.0
2021-02-19,supramax,2021,15867.0,16262.0,395.0,153.1825968158473,-300.0,SPOT_INDEX,False,True,317340.0,317340.0,0.0
2021-02-22,supramax,2021,16262.0,17183.0,921.0,157.5116870814884,-300.0,SPOT_INDEX,False,True,325240.0,325240.0,0.0
2021-02-23,supramax,2021,17183.0,18196.0,1013.0,153.58947794491667,-300.0,SPOT_INDEX,False,True,343660.0,343660.0,0.0
2021-02-24,supramax,2021,18196.0,18687.0,491.0,601.7061659807024,-300.0,SPOT_INDEX,False,True,363920.0,363920.0,0.0
2021-02-25,supramax,2021,18687.0,18830.0,143.0,585.7257944178461,-300.0,SPOT_INDEX,False,True,373740.0,373740.0,0.0
2021-02-26,supramax,2021,18830.0,19304.0,474.0,111.21810334633228,-300.0,SPOT_INDEX,False,True,376600.0,376600.0,0.0
2021-03-02,supramax,2021,19304.0,19845.0,541.0,59.33322583611517,-300.0,SPOT_INDEX,False,True,386080.0,386080.0,0.0
2021-03-03,supramax,2021,19845.0,20808.0,963.0,115.46709742175248,-300.0,SPOT_INDEX,False,True,396900.0,396900.0,0.0
2021-03-04,supramax,2021,20808.0,21395.0,587.0,81.05788079029575,-300.0,SPOT_INDEX,False,True,416160.0,416160.0,0.0
2021-03-05,supramax,2021,21395.0,21618.0,223.0,544.2401673352094,-300.0,SPOT_INDEX,False,True,427900.0,427900.0,0.0
2021-03-08,supramax,2021,21618.0,22371.0,753.0,542.4340916417983,-300.0,SPOT_INDEX,False,True,432360.0,432360.0,0.0
2021-03-09,supramax,2021,22371.0,23220.0,849.0,560.9415393425586,-300.0,SPOT_INDEX,False,True,447420.0,447420.0,0.0
2021-03-10,supramax,2021,23220.0,23950.0,730.0,540.1798375448718,-300.0,SPOT_INDEX,False,True,464400.0,464400.0,0.0
2021-03-11,supramax,2021,23950.0,24517.0,567.0,524.6592893163904,-300.0,SPOT_INDEX,False,True,479000.0,479000.0,0.0
2021-03-12,supramax,2021,24517.0,25270.0,753.0,565.0270386611086,-300.0,SPOT_INDEX,False,True,490340.0,490340.0,0.0
2021-03-15,supramax,2021,25270.0,25624.0,354.0,599.9406443257324,-300.0,SPOT_INDEX,False,True,505400.0,505400.0,0.0
2021-03-16,supramax,2021,25624.0,25769.0,145.0,571.0228087043918,-300.0,SPOT_INDEX,False,True,512480.0,512480.0,0.0
2021-03-17,supramax,2021,25769.0,26155.0,386.0,142.5307361996858,-300.0,SPOT_INDEX,False,True,515380.0,515380.0,0.0
2021-03-18,supramax,2021,26155.0,26983.0,828.0,226.9831618798184,-300.0,SPOT_INDEX,False,True,523100.0,523100.0,0.0
2021-03-19,supramax,2021,26983.0,26846.0,-137.0,218.8180352521119,-300.0,SPOT_INDEX,False,False,539660.0,539660.0,0.0
2021-03-22,supramax,2021,26846.0,27230.0,384.0,-20.73610600052627,-300.0,SPOT_INDEX,False,False,536920.0,536920.0,0.0
2021-03-23,supramax,2021,27230.0,26673.0,-557.0,151.73239176209066,-300.0,SPOT_INDEX,False,False,544600.0,544600.0,0.0
2021-03-24,supramax,2021,26673.0,26199.0,-474.0,-213.07263391226076,-300.0,SPOT_INDEX,False,True,533460.0,533460.0,0.0
2021-03-25,supramax,2021,26199.0,25314.0,-885.0,-219.36492713288632,-300.0,SPOT_INDEX,False,True,523980.0,523980.0,0.0
2021-03-26,supramax,2021,25314.0,24715.0,-599.0,-213.93468648721745,-300.0,SPOT_INDEX,False,True,506280.0,506280.0,0.0
2021-03-29,supramax,2021,24715.0,23796.0,-919.0,-280.36602796137936,-300.0,SPOT_INDEX,False,True,494300.0,494300.0,0.0
2021-03-30,supramax,2021,23796.0,22888.0,-908.0,70.93911646869623,-300.0,SPOT_INDEX,False,False,475920.0,475920.0,0.0
2021-03-31,supramax,2021,22888.0,22526.0,-362.0,40.45347534712529,-300.0,SPOT_INDEX,False,False,457760.0,457760.0,0.0
2021-04-01,supramax,2021,22526.0,22536.0,10.0,195.9569618910267,-300.0,SPOT_INDEX,False,True,450520.0,450520.0,0.0
2021-04-02,supramax,2021,22536.0,22161.0,-375.0,-38.96409954532352,-300.0,SPOT_INDEX,False,True,450720.0,450720.0,0.0
2021-04-06,supramax,2021,22161.0,22069.0,-92.0,-413.6446685487034,-300.0,WAIT,True,True,443220.0,443880.0,-660.0
2021-04-07,supramax,2021,22069.0,22141.0,72.0,-212.08169653720563,-300.0,SPOT_INDEX,False,False,441380.0,441380.0,0.0
2021-04-08,supramax,2021,22141.0,22070.0,-71.0,6.258010321387832,-300.0,SPOT_INDEX,False,False,442820.0,442820.0,0.0
2021-04-09,supramax,2021,22070.0,22261.0,191.0,-149.1185486301529,-300.0,SPOT_INDEX,False,False,441400.0,441400.0,0.0
2021-04-12,supramax,2021,22261.0,22262.0,1.0,48.938680564679636,-300.0,SPOT_INDEX,False,True,445220.0,445220.0,0.0
2021-04-13,supramax,2021,22262.0,22412.0,150.0,-20.81134702168075,-300.0,SPOT_INDEX,False,False,445240.0,445240.0,0.0
2021-04-14,supramax,2021,22412.0,22497.0,85.0,29.020586239318774,-300.0,SPOT_INDEX,False,True,448240.0,448240.0,0.0
2021-04-15,supramax,2021,22497.0,22706.0,209.0,72.65162353046209,-300.0,SPOT_INDEX,False,True,449940.0,449940.0,0.0
2021-04-16,supramax,2021,22706.0,22787.0,81.0,86.92605525473635,-300.0,SPOT_INDEX,False,True,454120.0,454120.0,0.0
2021-04-19,supramax,2021,22787.0,22989.0,202.0,82.08498205944885,-300.0,SPOT_INDEX,False,True,455740.0,455740.0,0.0
2021-04-20,supramax,2021,22989.0,23112.0,123.0,168.4280859989223,-300.0,SPOT_INDEX,False,True,459780.0,459780.0,0.0
2021-04-21,supramax,2021,23112.0,23753.0,641.0,164.33789585001986,-300.0,SPOT_INDEX,False,True,462240.0,462240.0,0.0
2021-04-22,supramax,2021,23753.0,24179.0,426.0,225.52322527641851,-300.0,SPOT_INDEX,False,True,475060.0,475060.0,0.0
2021-04-23,supramax,2021,24179.0,24468.0,289.0,157.37721856861313,-300.0,SPOT_INDEX,False,True,483580.0,483580.0,0.0
2021-04-26,supramax,2021,24468.0,24796.0,328.0,161.41810203048053,-300.0,SPOT_INDEX,False,True,489360.0,489360.0,0.0
2021-04-27,supramax,2021,24796.0,25040.0,244.0,196.66327212800243,-300.0,SPOT_INDEX,False,True,495920.0,495920.0,0.0
2021-04-28,supramax,2021,25040.0,25048.0,8.0,227.28771298319623,-300.0,SPOT_INDEX,False,True,500800.0,500800.0,0.0
2021-04-29,supramax,2021,25048.0,25039.0,-9.0,132.92096738032248,-300.0,SPOT_INDEX,False,False,500960.0,500960.0,0.0
2021-04-30,supramax,2021,25039.0,25567.0,528.0,47.69085242635854,-300.0,SPOT_INDEX,False,True,500780.0,500780.0,0.0
2021-05-03,supramax,2021,25567.0,25765.0,198.0,129.3666620763277,-300.0,SPOT_INDEX,False,True,511340.0,511340.0,0.0
2021-05-04,supramax,2021,25765.0,25681.0,-84.0,150.50099262099602,-300.0,SPOT_INDEX,False,False,515300.0,515300.0,0.0
2021-05-06,supramax,2021,25681.0,26198.0,517.0,-10.164960514885793,-300.0,SPOT_INDEX,False,False,513620.0,513620.0,0.0
2021-05-07,supramax,2021,26198.0,26680.0,482.0,234.50315354726263,-300.0,SPOT_INDEX,False,True,523960.0,523960.0,0.0
2021-05-10,supramax,2021,26680.0,27471.0,791.0,246.06255465712727,-300.0,SPOT_INDEX,False,True,533600.0,533600.0,0.0
2021-05-11,supramax,2021,27471.0,27889.0,418.0,239.9267928169456,-300.0,SPOT_INDEX,False,True,549420.0,549420.0,0.0
2021-05-12,supramax,2021,27889.0,28101.0,212.0,221.93984204762512,-300.0,SPOT_INDEX,False,True,557780.0,557780.0,0.0
2021-05-13,supramax,2021,28101.0,28296.0,195.0,189.03714517078143,-300.0,SPOT_INDEX,False,True,562020.0,562020.0,0.0
2021-05-14,supramax,2021,28296.0,28383.0,87.0,159.4305096208529,-300.0,SPOT_INDEX,False,True,565920.0,565920.0,0.0
2021-05-17,supramax,2021,28383.0,28202.0,-181.0,36.40157018787226,-300.0,SPOT_INDEX,False,False,567660.0,567660.0,0.0
2021-05-18,supramax,2021,28202.0,28396.0,194.0,-33.07137668052055,-300.0,SPOT_INDEX,False,False,564040.0,564040.0,0.0
2021-05-20,supramax,2021,28396.0,28074.0,-322.0,85.07260339754211,-300.0,SPOT_INDEX,False,False,567920.0,567920.0,0.0
2021-05-21,supramax,2021,28074.0,27921.0,-153.0,-238.26379840918517,-300.0,SPOT_INDEX,False,True,561480.0,561480.0,0.0
2021-05-24,supramax,2021,27921.0,27839.0,-82.0,-78.40924071759831,-300.0,SPOT_INDEX,False,True,558420.0,558420.0,0.0
2021-05-25,supramax,2021,27839.0,28020.0,181.0,-57.4324471835665,-300.0,SPOT_INDEX,False,False,556780.0,556780.0,0.0
2021-05-26,supramax,2021,28020.0,27863.0,-157.0,42.288764248695024,-300.0,SPOT_INDEX,False,False,560400.0,560400.0,0.0
2021-05-27,supramax,2021,27863.0,27619.0,-244.0,-243.8534856447389,-300.0,SPOT_INDEX,False,True,557260.0,557260.0,0.0
2021-05-28,supramax,2021,27619.0,26985.0,-634.0,-475.74921913754787,-300.0,WAIT,True,True,552380.0,542200.0,10180.0
2021-05-31,supramax,2021,26985.0,26631.0,-354.0,-500.08230394822414,-300.0,WAIT,True,True,539700.0,535120.0,4580.0
2021-06-01,supramax,2021,26631.0,26224.0,-407.0,-543.8782356916308,-300.0,WAIT,True,True,532620.0,526980.0,5640.0
2021-06-02,supramax,2021,26224.0,25958.0,-266.0,-538.5271192641987,-300.0,WAIT,True,True,524480.0,521660.0,2820.0
2021-06-03,supramax,2021,25958.0,25808.0,-150.0,-522.4675580864761,-300.0,WAIT,True,True,519160.0,518660.0,500.0
2021-06-04,supramax,2021,25808.0,25866.0,58.0,-323.59017651282454,-300.0,WAIT,True,False,516160.0,519820.0,-3660.0
2021-06-07,supramax,2021,25866.0,25764.0,-102.0,-31.391870550587957,-300.0,SPOT_INDEX,False,True,517320.0,517320.0,0.0
2021-06-08,supramax,2021,25764.0,25754.0,-10.0,-149.64269516590304,-300.0,SPOT_INDEX,False,True,515280.0,515280.0,0.0
2021-06-09,supramax,2021,25754.0,25987.0,233.0,-21.511367870571476,-300.0,SPOT_INDEX,False,False,515080.0,515080.0,0.0
2021-06-10,supramax,2021,25987.0,26210.0,223.0,102.82788414069306,-300.0,SPOT_INDEX,False,True,519740.0,519740.0,0.0
2021-06-11,supramax,2021,26210.0,26460.0,250.0,150.41336920278522,-300.0,SPOT_INDEX,False,True,524200.0,524200.0,0.0
2021-06-14,supramax,2021,26460.0,26590.0,130.0,159.23528190025365,-300.0,SPOT_INDEX,False,True,529200.0,529200.0,0.0
2021-06-15,supramax,2021,26590.0,27276.0,686.0,172.37132814490894,-300.0,SPOT_INDEX,False,True,531800.0,531800.0,0.0
2021-06-16,supramax,2021,27276.0,27855.0,579.0,201.65893862404573,-300.0,SPOT_INDEX,False,True,545520.0,545520.0,0.0
2021-06-17,supramax,2021,27855.0,28117.0,262.0,211.87145021211916,-300.0,SPOT_INDEX,False,True,557100.0,557100.0,0.0
2021-06-18,supramax,2021,28117.0,28298.0,181.0,163.23955647773118,-300.0,SPOT_INDEX,False,True,562340.0,562340.0,0.0
2021-06-21,supramax,2021,28298.0,28358.0,60.0,158.38018658186942,-300.0,SPOT_INDEX,False,True,565960.0,565960.0,0.0
2021-06-22,supramax,2021,28358.0,28429.0,71.0,60.24480351887988,-300.0,SPOT_INDEX,False,True,567160.0,567160.0,0.0
2021-06-23,supramax,2021,28429.0,28797.0,368.0,31.058145100566954,-300.0,SPOT_INDEX,False,True,568580.0,568580.0,0.0
2021-06-24,supramax,2021,28797.0,29655.0,858.0,141.48364231618405,-300.0,SPOT_INDEX,False,True,575940.0,575940.0,0.0
2021-06-25,supramax,2021,29655.0,30032.0,377.0,145.49327911230384,-300.0,SPOT_INDEX,False,True,593100.0,593100.0,0.0
2021-06-28,supramax,2021,30032.0,30336.0,304.0,138.0074344364342,-300.0,SPOT_INDEX,False,True,600640.0,600640.0,0.0
2021-06-29,supramax,2021,30336.0,30593.0,257.0,158.7293759777663,-300.0,SPOT_INDEX,False,True,606720.0,606720.0,0.0
2021-06-30,supramax,2021,30593.0,31294.0,701.0,223.62259251958403,-300.0,SPOT_INDEX,False,True,611860.0,611860.0,0.0
